-1.460181182654588667e+02
-2.175976265727733505e+02
-3.851568654149801318e+02
5.780898514388126586e+01
-1.300063523335656441e+02
-2.492186465048580857e+01
5.571798866368368408e+02
-7.580114375322602882e+02
-2.270874953828631533e+02
-1.332710904283424611e+02
